timestep,location,flow,occupy,speed
69,1,105,1,1
69,2,106,1,1
69,3,116,1,1
69,4,77,1,1
69,5,80,1,1
69,6,97,1,1
69,7,109,1,1
69,8,112,1,1
69,9,81,1,1
69,10,235,1,1
69,11,337,1,1
69,12,65,1,1
69,13,283,1,1
69,14,325,1,1
69,15,371,1,1
70,0,76,1,1
70,1,54,1,1
70,2,31,1,1
70,3,67,1,1
70,4,87,1,1
70,5,186,1,1
70,6,0,1,1
70,7,0,1,1
70,8,48,1,1
70,9,150,1,1
70,10,184,1,1
70,11,174,1,1
70,12,32,1,1
70,13,320,1,1
70,14,127,1,1
70,15,380,1,1
71,0,30,1,1
71,1,21,1,1
71,2,10,1,1
71,3,57,1,1
71,4,35,1,1
71,5,50,1,1
71,6,50,1,1
71,7,0,1,1
71,8,63,1,1
71,9,81,1,1
71,10,136,1,1
71,11,87,1,1
71,12,55,1,1
71,13,145,1,1
71,14,31,1,1
71,15,170,1,1
72,0,35,1,1
72,1,29,1,1
72,2,17,1,1
72,3,2,1,1
72,4,54,1,1
72,5,0,1,1
72,6,131,1,1
72,7,19,1,1
72,8,29,1,1
72,9,80,1,1
72,10,129,1,1
72,11,105,1,1
72,12,7,1,1
72,13,226,1,1
72,14,54,1,1
72,15,293,1,1
73,0,56,1,1
73,1,32,1,1
73,2,19,1,1
73,3,37,1,1
73,4,49,1,1
73,5,5,1,1
73,6,0,1,1
73,7,0,1,1
73,8,47,1,1
73,9,49,1,1
73,10,130,1,1
73,11,147,1,1
73,12,19,1,1
73,13,43,1,1
73,14,180,1,1
73,15,84,1,1
74,0,142,1,1
74,1,129,1,1
74,2,48,1,1
74,3,98,1,1
74,4,73,1,1
74,5,39,1,1
74,6,91,1,1
74,7,28,1,1
74,8,47,1,1
74,9,57,1,1
74,10,369,1,1
74,11,242,1,1
74,12,29,1,1
74,13,295,1,1
74,14,166,1,1
74,15,327,1,1
75,0,183,1,1
75,1,174,1,1
75,2,50,1,1
75,3,445,1,1
75,4,289,1,1
75,5,433,1,1
75,6,380,1,1
75,7,228,1,1
75,8,186,1,1
75,9,470,1,1
75,10,415,1,1
75,11,314,1,1
75,12,579,1,1
75,13,584,1,1
75,14,564,1,1
75,15,696,1,1
76,0,191,1,1
76,1,84,1,1
76,2,68,1,1
76,3,435,1,1
76,4,380,1,1
76,5,443,1,1
76,6,723,1,1
76,7,256,1,1
76,8,343,1,1
76,9,475,1,1
76,10,293,1,1
76,11,204,1,1
76,12,555,1,1
76,13,1078,1,1
76,14,1328,1,1
76,15,1040,1,1
77,0,370,1,1
77,1,164,1,1
77,2,157,1,1
77,3,147,1,1
77,4,83,1,1
77,5,191,1,1
77,6,302,1,1
77,7,238,1,1
77,8,146,1,1
77,9,123,1,1
77,10,0,1,1
77,11,211,1,1
77,12,384,1,1
77,13,403,1,1
77,14,280,1,1
77,15,266,1,1
78,0,219,1,1
78,1,111,1,1
78,2,68,1,1
78,3,180,1,1
78,4,114,1,1
78,5,224,1,1
78,6,174,1,1
78,7,98,1,1
78,8,98,1,1
78,9,177,1,1
78,10,441,1,1
78,11,192,1,1
78,12,114,1,1
78,13,406,1,1
78,14,176,1,1
78,15,292,1,1
79,0,294,1,1
79,1,88,1,1
79,2,78,1,1
79,3,268,1,1
79,4,106,1,1
79,5,378,1,1
79,6,280,1,1
79,7,198,1,1
79,8,112,1,1
79,9,171,1,1
79,10,412,1,1
79,11,210,1,1
79,12,134,1,1
79,13,528,1,1
79,14,442,1,1
79,15,645,1,1
80,0,373,1,1
80,1,108,1,1
80,2,85,1,1
80,3,169,1,1
80,4,198,1,1
80,5,293,1,1
80,6,138,1,1
80,7,214,1,1
80,8,164,1,1
80,9,170,1,1
80,10,413,1,1
80,11,240,1,1
80,12,265,1,1
80,13,630,1,1
80,14,480,1,1
80,15,416,1,1
81,0,414,1,1
81,1,145,1,1
81,2,125,1,1
81,3,338,1,1
81,4,237,1,1
81,5,320,1,1
81,6,203,1,1
81,7,193,1,1
81,8,168,1,1
81,9,230,1,1
81,10,446,1,1
81,11,338,1,1
81,12,330,1,1
81,13,545,1,1
81,14,443,1,1
81,15,571,1,1
82,0,525,1,1
82,1,140,1,1
82,2,125,1,1
82,3,288,1,1
82,4,146,1,1
82,5,290,1,1
82,6,103,1,1
82,7,106,1,1
82,8,77,1,1
82,9,224,1,1
82,10,452,1,1
82,11,349,1,1
82,12,331,1,1
82,13,412,1,1
82,14,490,1,1
82,15,433,1,1
83,0,551,1,1
83,1,163,1,1
83,2,132,1,1
83,3,171,1,1
83,4,292,1,1
83,5,218,1,1
83,6,159,1,1
83,7,424,1,1
83,8,142,1,1
83,9,218,1,1
83,10,504,1,1
83,11,399,1,1
83,12,666,1,1
83,13,377,1,1
83,14,357,1,1
83,15,285,1,1
84,0,626,1,1
84,1,172,1,1
84,2,72,1,1
84,3,140,1,1
84,4,532,1,1
84,5,118,1,1
84,6,193,1,1
84,7,568,1,1
84,8,303,1,1
84,9,171,1,1
84,10,533,1,1
84,11,376,1,1
84,12,781,1,1
84,13,559,1,1
84,14,528,1,1
84,15,0,1,1
85,0,704,1,1
85,1,147,1,1
85,2,27,1,1
85,3,355,1,1
85,4,116,1,1
85,5,562,1,1
85,6,507,1,1
85,7,516,1,1
85,8,330,1,1
85,9,296,1,1
85,10,301,1,1
85,11,377,1,1
85,12,742,1,1
85,13,677,1,1
85,14,505,1,1
85,15,264,1,1
86,0,686,1,1
86,1,155,1,1
86,2,2,1,1
86,3,164,1,1
86,4,316,1,1
86,5,333,1,1
86,6,712,1,1
86,7,552,1,1
86,8,393,1,1
86,9,496,1,1
86,10,474,1,1
86,11,372,1,1
86,12,1244,1,1
86,13,226,1,1
86,14,990,1,1
86,15,262,1,1
87,0,593,1,1
87,1,204,1,1
87,2,65,1,1
87,3,242,1,1
87,4,162,1,1
87,5,284,1,1
87,6,174,1,1
87,7,199,1,1
87,8,126,1,1
87,9,216,1,1
