timestep,location,flow,occupy,speed
109,7,122,1,1
109,8,46,1,1
109,9,57,1,1
109,10,0,1,1
109,11,93,1,1
110,0,25,1,1
110,1,80,1,1
110,2,25,1,1
110,3,71,1,1
110,4,128,1,1
110,5,47,1,1
110,6,83,1,1
110,7,101,1,1
110,8,28,1,1
110,9,67,1,1
110,10,0,1,1
110,11,96,1,1
111,0,23,1,1
111,1,77,1,1
111,2,26,1,1
111,3,104,1,1
111,4,116,1,1
111,5,45,1,1
111,6,90,1,1
111,7,116,1,1
111,8,37,1,1
111,9,66,1,1
111,10,0,1,1
111,11,107,1,1
112,0,32,1,1
112,1,95,1,1
112,2,15,1,1
112,3,94,1,1
112,4,135,1,1
112,5,44,1,1
112,6,112,1,1
112,7,111,1,1
112,8,44,1,1
112,9,58,1,1
112,10,0,1,1
112,11,101,1,1
113,0,39,1,1
113,1,80,1,1
113,2,21,1,1
113,3,90,1,1
113,4,120,1,1
113,5,44,1,1
113,6,85,1,1
113,7,98,1,1
113,8,40,1,1
113,9,63,1,1
113,10,0,1,1
113,11,91,1,1
114,0,29,1,1
114,1,76,1,1
114,2,22,1,1
114,3,113,1,1
114,4,115,1,1
114,5,41,1,1
114,6,107,1,1
114,7,100,1,1
114,8,40,1,1
114,9,62,1,1
114,10,0,1,1
114,11,109,1,1
115,0,22,1,1
115,1,87,1,1
115,2,21,1,1
115,3,91,1,1
115,4,115,1,1
115,5,48,1,1
115,6,90,1,1
115,7,94,1,1
115,8,31,1,1
115,9,64,1,1
115,10,0,1,1
115,11,101,1,1
116,0,29,1,1
116,1,80,1,1
116,2,19,1,1
116,3,59,1,1
116,4,87,1,1
116,5,43,1,1
116,6,63,1,1
116,7,84,1,1
